Year,Genre encoded,Votes encoded,Director encoded,Actor 1 encoded,Actor 2 encoded,Actor 3 encoded,Predicted_Rating
2019,5.8,5.8,5.8,5.3,6.4,5.7,5.790992
1973,6.6,5.5,6.9,5.7,6.8,6.5,7.065796
1951,6.0,5.8,5.8,5.8,6.0,5.9,5.808014
1982,5.7,5.5,6.1,6.6,6.1,5.9,6.270585
2013,5.8,5.8,5.8,5.8,5.8,5.8,5.7967434
1987,6.0,5.8,5.8,5.8,6.6,6.5,5.9589877
1950,5.7,5.6,6.3,6.4,6.0,6.4,6.690995
1935,6.0,5.8,5.8,5.8,5.8,5.9,5.790787
1998,5.8,5.8,5.6,5.8,5.8,5.8,5.801371
2017,6.2,5.8,5.8,5.8,5.8,5.8,5.791124
2011,5.4,4.8,3.5,2.5,6.3,4.6,2.9660707
2018,5.7,6.2,5.4,5.4,5.5,5.4,5.5243216
2018,6.0,5.8,5.8,6.7,5.8,5.9,5.8619294
1982,5.6,5.9,6.4,5.7,6.3,5.7,6.263577
1957,6.0,5.8,5.8,5.8,5.9,5.8,5.7767825
1983,5.6,5.8,5.8,6.1,5.8,5.8,5.826917
2001,7.2,5.0,6.2,4.8,5.8,5.5,5.5659065
1975,6.0,6.2,5.6,5.9,6.2,6.2,6.319659
2014,6.0,5.8,6.0,5.8,5.8,6.1,5.8096194
2016,6.0,5.7,5.3,6.7,6.5,6.8,6.6525087
2008,5.6,6.7,5.8,5.8,5.8,5.7,6.2303205
1967,6.0,5.8,5.8,5.4,5.9,5.9,5.7430296
1976,6.0,6.8,6.0,6.1,6.0,6.0,6.5654845
2018,6.0,5.9,6.6,7.0,6.6,6.3,6.7817044
1949,6.0,5.7,5.8,5.8,5.9,5.9,5.9780707
2015,5.8,5.6,4.9,6.1,5.5,6.4,5.4306216
2021,5.3,5.8,5.8,5.4,5.8,5.9,5.748418
2020,5.3,5.8,5.8,5.8,5.9,5.9,5.8013234
1957,5.3,5.4,5.9,6.0,5.9,5.9,5.5210567
1997,6.0,5.8,6.4,5.8,5.8,6.3,5.9114966
1995,5.5,5.8,5.3,5.4,5.4,4.6,5.0218425
1962,6.0,5.8,5.8,5.8,5.9,5.8,5.7782974
1955,6.2,6.4,7.3,6.8,7.0,6.2,7.6083956
1996,5.4,5.8,4.6,5.7,5.1,4.9,4.75176
2007,5.4,5.4,5.3,4.2,4.3,4.1,3.8538728
2005,5.3,5.8,5.8,5.8,5.8,5.8,5.797564
1942,6.0,5.8,6.0,6.1,6.1,5.8,5.829862
1941,5.6,5.8,5.8,5.8,5.8,5.8,5.7933903
1960,5.7,5.6,6.6,6.4,6.8,6.5,6.9294896
2004,5.6,5.1,5.1,4.7,6.0,5.1,4.5184464
1962,5.6,5.8,5.8,5.8,5.9,5.9,5.7758656
1973,6.0,5.8,5.8,5.8,5.8,5.8,5.7957764
1979,6.2,5.7,6.2,6.4,6.2,5.9,6.3822937
2008,6.0,5.7,5.4,5.4,5.4,5.4,5.239736
1992,5.6,5.8,5.8,5.3,5.3,5.8,5.732439
1942,6.0,5.8,5.8,5.8,5.2,5.8,5.788607
1971,5.6,5.7,5.9,5.8,5.8,5.9,5.6904
1969,5.6,5.7,5.8,5.8,5.9,5.7,5.5819936
2005,6.0,5.7,5.9,5.9,5.9,5.8,5.9213767
1957,6.1,5.6,6.4,6.0,6.8,6.3,6.604524
1948,6.0,5.8,5.8,5.8,6.0,5.9,5.808014
2009,6.0,5.8,5.8,5.9,5.8,5.8,5.8249674
1958,6.0,5.8,6.0,5.9,6.1,5.8,5.8064704
1963,6.0,5.8,5.8,6.0,5.9,5.9,5.777847
2016,4.1,4.6,4.9,5.3,6.4,4.9,4.849229
1986,5.6,5.8,6.2,5.9,5.8,5.4,5.8167353
1968,6.0,5.8,5.7,5.8,5.8,5.8,5.779818
2003,6.2,5.6,4.0,3.6,5.3,5.3,3.6630478
1951,6.0,5.8,5.8,6.0,5.9,5.9,5.7826366
1982,5.9,5.6,4.2,3.3,5.2,4.2,3.872183
1968,5.7,6.6,6.5,6.8,6.2,6.0,6.857717
1972,6.1,6.8,6.1,5.7,6.7,6.1,6.8036666
2018,5.1,5.7,5.7,5.5,5.1,5.5,5.2449837
1990,5.6,5.8,5.2,5.2,5.6,4.9,5.035022
1951,6.0,5.5,5.7,5.9,6.5,5.9,6.0896926
1970,6.0,5.8,5.8,5.9,5.8,5.8,5.7825546
2016,6.4,5.8,7.2,7.2,5.9,5.9,6.823532
2004,5.6,5.9,5.5,4.6,5.1,4.6,4.7938547
1948,6.0,5.8,5.8,5.8,6.2,5.8,5.819901
1959,6.0,5.8,6.6,6.0,5.9,5.9,6.0291567
1959,6.1,5.7,5.8,5.8,5.9,5.7,5.67007
2019,6.0,5.8,6.0,6.0,7.2,6.0,6.0929513
1948,6.0,5.8,5.8,6.3,5.9,5.8,5.7999926
2019,5.6,5.8,5.8,5.8,5.9,5.8,5.7921686
2021,6.0,4.6,6.4,5.4,6.1,5.6,5.3682284
1983,5.5,6.4,5.6,5.7,5.6,6.2,5.989881
2021,6.4,5.8,6.1,6.5,5.3,5.8,5.8245177
1990,5.1,5.1,5.4,5.7,5.1,4.9,4.6911545
1932,6.0,5.8,5.8,5.8,6.0,5.8,5.810785
1977,6.0,5.8,6.7,5.8,6.2,6.1,6.2135167
1999,5.7,5.8,5.6,5.8,5.8,5.8,5.8136606
2009,5.9,8.4,8.1,6.9,6.3,8.4,8.464765
1936,6.0,5.8,6.0,5.8,6.4,5.7,5.8111553
2016,6.0,5.9,5.5,6.4,5.5,6.5,6.0344563
2009,6.5,5.8,5.7,5.7,5.7,5.8,5.8322473
2014,5.9,5.1,6.4,5.1,5.3,5.9,5.605545
1940,6.0,5.8,5.8,6.0,5.9,5.9,5.7912493
2011,6.1,5.8,5.8,5.8,5.8,5.8,5.788842
1960,5.5,5.4,5.9,6.0,6.0,6.1,5.559002
2019,5.0,5.8,6.0,6.3,6.6,5.8,5.9860983
2006,5.0,5.3,4.5,5.5,3.2,4.5,3.7396152
2020,7.0,5.8,5.8,6.8,5.8,5.8,5.9411116
2016,6.5,6.4,6.4,5.4,6.4,6.4,6.477604
1952,6.0,5.8,5.9,6.0,5.8,5.8,5.783792
2001,6.0,5.8,5.2,5.4,4.7,5.9,5.4034085
1974,5.7,5.8,6.0,5.4,6.0,5.7,5.789317
2015,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
2017,6.0,5.7,6.9,6.4,7.4,5.4,6.9301023
1988,5.7,5.8,5.2,5.8,5.9,5.9,5.801904
1981,6.2,6.6,6.6,6.0,6.0,7.0,6.9167438
2004,6.0,5.8,5.9,6.0,5.9,5.9,5.824681
2019,6.0,5.8,5.3,5.8,5.9,5.9,5.8321834
1989,5.5,5.8,5.8,5.8,5.8,5.8,5.75636
1936,6.0,5.8,5.8,5.9,5.9,5.8,5.7917
2007,7.1,7.1,4.4,6.0,5.1,5.7,6.682629
1984,6.1,5.9,5.6,6.8,6.1,5.7,6.0401063
1951,5.7,5.6,6.2,5.8,6.1,6.3,6.435927
1952,6.0,5.8,5.8,5.9,5.9,5.9,5.7845483
1980,5.6,5.7,7.2,5.4,6.2,6.2,6.4225225
1984,5.6,5.8,5.8,5.6,5.0,6.0,5.6864986
2015,5.6,5.6,7.3,6.4,6.4,5.6,6.513266
1999,5.9,5.8,5.7,5.8,5.8,5.8,5.817047
1958,6.0,5.8,6.5,6.4,6.2,5.9,6.192194
2005,5.7,5.8,5.8,5.8,5.8,5.8,5.8117256
1967,5.6,5.8,5.8,5.8,5.8,5.8,5.77841
2019,5.5,5.8,5.8,5.8,5.8,5.8,5.789978
2003,5.3,5.8,5.0,5.3,5.8,5.8,5.5319977
2002,5.6,5.4,4.2,5.0,5.3,4.7,4.064313
2016,5.3,5.8,5.8,5.8,5.8,5.8,5.803059
1936,6.0,5.8,5.8,5.9,5.8,5.9,5.790787
2019,6.0,5.7,5.9,6.0,5.9,4.2,5.3184695
2013,5.7,6.0,6.2,5.9,5.5,5.4,5.980957
2000,5.7,5.8,5.9,6.0,5.9,5.9,5.813811
1961,6.0,5.8,5.8,5.9,5.8,5.8,5.78126
1982,5.6,5.7,6.1,6.0,6.2,6.3,6.1662507
2012,3.9,5.6,4.8,4.2,4.3,5.2,3.875005
2019,5.5,5.8,5.8,6.1,4.6,5.9,5.8280144
1988,5.6,5.7,5.4,3.1,5.9,5.9,3.7617965
1997,5.5,6.4,6.2,6.7,5.8,5.3,5.9583287
2009,5.8,5.6,4.2,4.2,3.5,4.8,3.826082
1999,5.7,5.8,5.8,5.8,5.8,5.9,5.818337
1942,6.0,6.0,6.5,5.9,5.9,6.4,6.637547
2019,5.7,5.8,5.5,6.0,5.9,5.9,5.7740493
2018,5.7,5.8,5.8,5.8,5.8,5.8,5.797701
1998,5.7,5.8,5.8,5.8,5.8,5.8,5.814837
1986,6.0,5.9,6.2,6.2,6.2,6.2,6.4864864
1946,6.0,5.8,6.0,6.1,6.0,6.1,5.8482437
1965,3.7,5.4,6.0,5.8,5.8,5.9,4.841986
2012,5.7,5.8,5.8,5.8,5.8,5.8,5.797701
2003,6.4,6.1,6.3,8.0,6.7,6.9,7.735732
1981,5.3,5.8,6.8,6.0,6.8,5.3,6.1113334
2010,5.6,5.8,5.8,5.8,5.8,5.1,5.8264456
2019,6.0,5.8,5.8,5.8,6.5,6.4,5.841503
2003,6.2,7.8,6.9,6.0,5.1,5.5,7.7383833
2021,5.6,5.8,4.4,4.2,5.8,5.8,5.309911
2021,5.7,5.8,5.8,5.8,6.1,5.8,5.787242
1976,6.4,5.8,6.2,6.0,5.9,5.9,5.8922143
1964,6.0,5.8,5.8,6.0,6.0,5.9,5.8013124
2021,6.6,5.8,5.8,5.8,5.4,5.8,5.9038167
1994,5.9,5.8,3.8,5.2,3.8,3.8,3.5254614
1983,6.1,6.1,5.7,6.4,6.7,5.7,6.3565145
2011,5.3,5.8,5.8,6.0,5.9,5.9,5.7957845
1995,5.6,5.8,5.8,5.8,5.9,5.9,5.802044
2017,5.8,6.5,5.9,4.6,5.4,5.8,5.964398
2004,5.0,3.9,5.8,3.9,5.7,4.9,3.9424815
2004,5.6,5.7,6.8,7.4,6.2,5.9,7.09445
2021,6.0,5.8,5.8,5.5,5.9,5.8,5.7884326
1958,6.1,5.8,5.8,5.8,6.1,6.1,5.8021107
1946,6.0,5.8,6.0,6.0,5.9,5.9,5.7877936
2019,5.5,5.8,5.8,5.8,6.3,6.7,5.981323
1950,6.0,5.8,5.8,6.0,5.9,5.9,5.7826366
1963,5.9,5.8,6.1,5.9,5.8,5.9,5.75548
1951,6.5,5.8,6.2,6.4,5.8,6.0,5.982029
1971,6.0,5.6,5.8,6.0,5.9,5.9,5.9210215
2019,5.5,5.8,5.8,6.0,5.9,5.9,5.7847586
1963,6.0,5.8,5.7,5.8,5.8,5.9,5.7750096
2019,5.6,5.8,5.2,5.8,5.6,5.3,5.677698
2008,6.2,6.1,6.6,5.3,6.2,6.2,6.3900056
1951,5.9,5.8,5.9,6.0,6.4,5.9,5.8189573
1934,6.0,5.8,6.6,5.9,6.0,5.9,5.896622
2019,6.4,5.8,5.8,5.8,5.9,5.9,5.805807
2019,5.7,5.9,5.0,5.3,4.5,4.8,4.750671
1958,6.1,5.6,5.6,5.8,6.2,6.1,5.8520117
1995,6.0,5.8,5.8,6.0,5.9,5.9,5.8017926
1953,5.9,5.8,5.8,5.8,5.8,6.0,5.7815037
1991,6.3,5.8,5.2,4.6,5.2,5.5,5.0554743
1959,6.1,5.8,5.7,6.0,6.4,5.8,5.7670197
1984,5.5,5.7,5.5,5.3,5.4,5.8,5.083541
2004,5.6,5.8,5.8,5.8,5.8,5.4,5.815694
2004,5.6,5.8,5.8,5.8,5.8,5.4,5.815694
1995,5.7,5.8,5.8,5.8,5.5,5.8,5.83357
2021,5.8,5.8,5.8,5.8,5.8,5.9,5.792634
1995,5.6,5.8,5.8,6.2,5.9,5.9,5.838982
1979,5.9,5.2,5.8,6.4,6.7,6.6,6.697988
1946,6.0,5.8,5.6,6.0,5.9,5.9,5.751144
1995,5.6,5.5,4.5,5.3,5.3,5.3,4.4359384
2008,5.6,5.8,4.6,5.8,5.8,5.5,5.528706
1990,5.6,5.8,6.1,5.8,5.8,5.8,5.755466
2018,5.7,5.8,5.8,5.8,5.9,5.9,5.797194
1973,5.6,6.5,5.8,5.7,5.9,6.2,6.387193
2018,5.6,5.7,6.1,6.3,6.3,6.3,6.2999063
1983,4.8,5.7,5.6,5.3,6.2,4.9,4.620956
1995,5.8,5.8,4.6,5.6,5.3,5.4,5.308471
1970,5.8,5.8,5.8,5.8,6.1,5.7,5.813253
1990,5.6,5.8,5.8,5.9,5.7,5.8,5.7884684
1935,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
2021,5.6,5.8,5.8,6.0,4.5,5.8,5.79637
2016,5.9,3.2,3.0,5.9,3.2,5.7,2.8117485
2019,5.7,5.8,5.8,5.8,5.8,5.8,5.797701
1964,6.0,6.2,6.2,5.7,7.0,6.7,7.0528455
1935,6.0,5.8,5.8,5.8,5.8,5.8,5.7946625
1983,5.7,5.8,5.6,5.5,5.9,5.8,5.7598915
1976,6.0,5.8,5.9,6.0,5.9,5.9,5.791187
1957,7.5,8.0,6.5,7.3,6.4,6.0,8.086421
2007,6.0,5.4,5.6,5.7,5.7,5.9,5.4590697
2015,5.6,5.8,5.8,5.8,5.8,5.8,5.796714
1991,5.9,5.4,5.8,5.7,5.7,5.7,5.6768575
1993,5.6,6.2,5.2,6.0,4.9,4.0,4.39865
1974,5.7,5.8,5.8,5.8,5.8,5.8,5.8057365
1970,6.0,5.7,6.4,6.2,6.1,5.9,6.315904
1962,5.9,6.4,6.6,6.7,5.9,5.9,6.7994046
1981,5.6,5.8,5.8,5.8,5.7,5.8,5.8101153
2019,5.7,5.8,4.4,3.4,4.1,5.9,4.081328
2014,5.0,5.3,4.7,4.2,5.8,5.3,4.23811
1971,5.7,6.1,6.2,6.2,6.2,6.2,6.613858
1996,5.3,5.9,4.9,5.3,4.6,5.8,5.048811
1934,6.0,5.8,5.8,6.0,5.9,5.9,5.7884727
2021,5.5,5.4,4.2,4.2,4.2,4.2,4.175665
1990,5.9,5.4,4.7,5.6,5.8,5.7,4.972508
2016,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
1986,5.9,5.4,6.4,5.7,5.7,5.7,5.911098
2002,5.7,5.4,4.5,5.0,5.2,5.4,4.5413365
2005,6.1,6.1,4.6,4.2,4.4,5.1,4.3837247
2010,6.0,5.8,5.6,5.8,5.8,5.9,5.77572
2016,6.4,6.4,7.7,7.7,5.9,5.9,7.772746
1977,5.4,5.9,5.9,5.7,6.1,6.3,6.008321
2019,6.4,5.8,5.8,5.8,6.3,5.9,5.890124
2019,5.9,5.4,5.4,5.4,6.2,6.4,5.723442
2021,6.0,5.8,6.6,6.6,5.8,5.8,6.005949
2015,5.9,6.7,6.1,6.8,5.8,6.9,6.569955
2021,6.0,5.8,5.8,5.1,5.9,5.9,5.8042397
2017,6.0,3.8,6.1,5.3,4.1,6.0,4.361569
1963,6.0,5.7,5.3,5.4,5.0,5.0,3.935589
2000,5.6,5.8,5.6,5.8,5.8,5.4,5.7421784
1950,6.1,5.8,5.8,5.8,5.9,5.8,5.7760644
2001,5.7,5.8,5.8,5.8,5.8,4.3,5.649814
1994,5.5,6.4,4.8,5.4,5.8,5.5,5.6959553
2004,5.6,5.8,5.5,5.8,5.8,5.8,5.8126507
2018,5.8,5.8,5.8,5.8,5.8,5.8,5.7967434
1954,5.8,5.8,6.1,5.9,6.3,6.1,5.879253
1958,6.0,5.8,5.8,5.8,5.5,6.6,5.886216
1976,6.1,5.6,6.0,5.7,6.2,6.1,6.047544
1979,6.4,5.7,5.6,5.3,6.1,5.8,5.6667657
1975,5.9,6.1,7.0,6.3,6.9,6.0,6.9976525
2003,5.7,4.9,3.6,6.0,5.1,5.3,4.104253
1979,5.5,5.4,5.5,6.0,5.7,6.2,5.616318
1953,6.0,5.8,5.8,6.0,5.9,5.9,5.7826366
2006,5.8,6.0,6.8,6.8,6.8,6.8,6.918257
2011,6.7,7.7,6.8,6.4,6.4,5.8,7.489251
2000,5.6,6.6,4.4,5.2,5.1,4.6,5.1330457
1980,5.9,5.7,6.0,6.1,6.0,6.2,6.1300993
1943,6.0,5.8,5.8,5.8,6.3,6.2,5.901366
1986,5.9,6.7,6.6,5.6,5.6,6.6,6.7871323
1971,5.9,5.8,5.8,5.8,5.9,5.8,5.778998
2001,5.3,6.3,6.8,5.9,5.9,6.3,6.386529
2011,6.0,5.7,5.9,5.6,5.6,5.2,5.410138
2005,5.7,5.8,5.8,5.8,5.8,5.8,5.8117256
2016,6.0,5.8,4.4,5.8,4.4,4.4,4.653991
2010,6.0,7.0,6.4,6.4,6.4,6.4,6.8088346
2007,6.4,5.0,5.3,6.2,6.0,5.5,5.204903
1976,5.9,5.4,7.0,7.0,6.4,6.5,7.0171866
1958,5.6,5.8,5.9,6.0,6.8,6.4,5.984823
1950,5.7,5.8,6.6,6.0,5.9,5.9,6.0204296
2019,6.0,5.8,5.8,5.8,4.7,5.8,5.7834706
1936,6.0,5.8,5.9,5.8,5.9,5.9,5.793161
2020,5.3,5.8,5.8,5.8,5.8,5.8,5.8018303
2019,6.0,6.0,5.3,5.3,5.0,6.2,5.3671975
2002,5.6,5.8,5.7,5.8,5.7,5.3,5.747887
2019,5.7,5.8,5.8,5.8,5.8,5.8,5.797701
1941,6.0,5.8,5.8,6.0,5.9,5.9,5.7899995
2014,5.4,5.7,6.7,6.3,6.3,7.1,6.7769833
2021,5.7,5.8,5.8,5.0,5.2,5.4,5.7783585
2009,6.5,5.7,6.2,4.0,5.5,6.2,5.104981
1937,6.0,5.8,6.0,5.6,5.9,5.9,5.7535
2007,5.6,4.3,5.4,5.4,5.3,5.4,4.537621
2012,5.9,5.8,5.8,5.8,5.8,5.8,5.794657
1984,6.1,5.4,6.0,5.7,6.3,6.0,5.967818
1947,6.0,5.8,5.8,5.8,5.9,5.9,5.7845483
1949,6.1,5.8,5.9,6.1,6.2,6.2,5.8612185
1991,6.0,5.8,6.6,5.8,5.7,6.6,6.167343
1936,6.0,5.8,6.0,6.2,5.9,5.9,5.801048
1963,6.0,5.8,6.1,6.0,5.9,6.4,5.919315
1994,5.6,5.8,5.8,6.2,5.9,5.9,5.8431196
1952,6.0,5.8,5.9,6.0,6.2,5.9,5.8217983
1944,6.0,5.8,5.8,6.0,5.9,5.9,5.780634
2019,5.6,8.1,7.6,6.8,6.9,5.3,8.084449
2010,6.0,6.1,4.4,4.4,5.1,6.3,4.4945207
2008,5.7,5.8,6.6,5.8,5.8,6.9,6.2536926
1963,5.6,5.8,5.8,5.8,5.8,5.9,5.775599
2020,6.0,5.7,6.2,6.5,9.1,9.1,8.578653
1977,6.0,5.4,5.7,4.7,4.7,5.9,5.084916
2019,6.0,5.8,5.8,5.8,5.8,5.9,5.793188
2012,6.0,5.8,5.8,5.8,5.8,5.8,5.7960687
1969,5.9,5.0,6.4,6.4,6.3,6.5,6.719408
1991,5.7,5.8,5.8,5.7,6.5,6.3,5.8752356
2022,6.0,5.8,6.6,6.6,5.8,5.9,6.069886
1948,6.0,5.8,5.7,6.2,6.0,5.8,5.8231764
1984,6.0,8.2,5.4,6.6,5.5,8.2,8.303368
2006,6.3,4.4,6.3,4.8,4.7,4.8,4.11553
1993,5.3,7.8,7.0,5.5,5.2,6.3,7.6969476
2015,5.5,5.8,5.8,5.8,5.8,5.8,5.789978
2018,5.8,5.8,5.8,5.8,5.9,5.9,5.7962365
1997,5.9,5.4,4.4,5.1,6.0,5.8,4.8148503
2011,6.4,5.7,8.3,6.0,5.9,5.9,8.479034
2012,5.1,3.0,4.5,5.9,4.4,4.5,3.1975145
2004,5.9,6.2,4.5,5.5,3.2,4.4,4.1861196
1943,6.0,5.8,5.8,6.2,5.9,5.9,5.8038926
1999,6.0,5.8,5.8,5.8,6.2,4.5,5.679868
2021,6.0,5.5,9.4,9.4,7.6,7.6,9.378588
2005,6.0,5.8,4.6,4.6,4.6,5.2,4.66307
1987,5.6,6.3,5.9,5.8,5.7,5.6,5.9044995
2006,5.4,6.2,5.8,6.0,4.6,5.9,5.8226585
1972,6.1,5.8,5.9,6.1,6.2,5.8,5.8478746
1953,6.0,5.8,5.4,5.8,5.8,6.4,5.770647
2001,5.6,5.8,4.5,5.8,5.8,5.8,5.6190042
2011,6.0,5.7,3.8,3.8,3.8,4.7,3.862688
1999,5.3,5.8,5.8,5.8,5.5,5.8,5.8277
2021,6.0,5.8,5.8,5.8,5.8,5.9,5.7919593
1965,5.6,5.7,5.9,5.9,6.0,5.9,5.80327
2008,5.7,4.2,4.2,5.5,5.9,5.2,4.067624
1980,6.0,5.8,5.8,5.8,6.7,6.2,5.95211
1991,5.6,5.8,5.8,5.8,5.9,5.9,5.7791867
2021,5.9,7.0,9.0,9.0,9.0,9.0,9.020986
1934,6.0,5.8,5.8,6.0,5.9,5.9,5.7884727
1976,6.0,5.8,5.8,5.8,5.8,5.8,5.7935357
2012,5.8,5.7,4.5,5.4,4.4,5.4,4.6777163
1983,6.3,5.6,6.8,5.2,5.8,5.5,6.017016
1989,5.6,5.8,5.8,5.3,5.9,5.9,5.722398
1932,6.0,5.8,5.8,5.8,5.8,6.1,5.7929783
1991,6.0,5.8,5.8,6.0,5.9,5.9,5.78018
2014,5.7,5.8,5.3,5.6,5.5,5.3,5.631575
1959,5.8,5.6,5.7,6.1,6.2,6.1,6.0392284
1944,6.5,5.8,6.4,5.8,5.9,6.8,5.9457746
1953,5.9,6.5,7.2,6.0,6.4,6.4,7.2699804
2004,5.7,5.8,5.9,6.0,5.9,5.9,5.826313
1941,6.0,5.8,5.8,5.8,5.9,6.4,5.794426
1967,6.0,5.7,6.9,6.0,5.9,5.9,6.515127
1985,6.0,5.8,6.5,6.0,5.9,5.9,5.9674807
1942,6.0,5.8,5.8,6.0,5.9,5.9,5.7899995
1941,6.0,5.8,6.8,6.8,6.2,6.3,6.4908786
1966,6.0,5.8,6.1,5.8,5.8,6.1,5.81473
2021,5.7,5.8,5.8,5.8,5.9,5.9,5.795965
1957,6.0,5.8,5.8,5.8,5.8,6.1,5.778061
2014,5.6,5.7,7.0,6.4,6.4,5.8,6.5146604
1953,6.0,5.8,6.2,6.0,5.9,5.9,5.816107
2019,5.7,5.8,5.8,6.0,5.9,5.9,5.7952847
2019,6.1,5.8,5.8,6.0,5.9,5.9,5.7887855
2014,5.8,6.0,6.0,5.6,5.9,6.2,6.0171084
1998,5.7,5.8,5.9,6.0,5.9,5.9,5.812421
1956,5.9,6.1,6.9,6.8,6.2,6.2,7.0446563
1989,5.5,6.2,5.5,5.4,6.1,4.9,4.697154
1955,6.0,5.7,6.4,7.0,6.2,6.8,7.250254
2019,5.3,5.2,2.8,4.9,2.8,2.8,2.596553
1952,5.7,5.8,5.8,5.9,5.8,5.9,5.784356
2019,6.0,5.8,5.8,4.8,6.4,5.9,5.7228794
2009,5.8,5.8,5.8,5.8,5.8,5.8,5.825642
1994,6.0,5.8,4.7,4.8,5.7,5.9,5.463469
2018,6.4,6.4,9.0,9.0,9.0,9.0,9.002154
1947,6.1,5.8,5.8,6.0,5.8,6.5,5.845494
2010,6.1,5.7,6.0,5.9,5.3,5.8,5.645282
1995,6.0,5.8,5.8,6.1,5.9,5.8,5.8082595
1988,6.0,5.5,4.7,4.8,5.0,5.5,4.6410995
1968,5.6,5.6,5.9,6.7,6.7,6.7,6.7190776
1986,5.6,5.8,5.6,4.8,4.8,5.3,5.281922
1952,6.1,5.8,5.8,5.9,6.4,5.8,5.803263
1965,5.7,5.8,5.8,5.8,5.8,5.8,5.7805834
1969,5.7,5.8,5.8,6.2,5.5,5.8,5.7594438
1977,6.0,5.8,5.8,6.3,5.9,5.9,5.7883554
2021,5.3,5.8,5.9,6.0,5.9,5.9,5.796611
1958,8.0,8.0,7.2,7.0,6.5,6.1,8.235277
1936,6.0,5.6,6.0,6.2,6.2,6.7,6.7216554
2021,6.0,5.8,5.7,5.5,5.8,5.8,5.7913284
2012,6.4,6.0,6.8,7.8,7.8,7.8,7.801437
2012,6.0,5.4,5.9,5.9,5.6,5.9,5.722794
2015,5.9,5.0,6.5,6.8,6.5,6.2,6.4757614
2004,5.7,6.7,5.2,5.3,5.7,5.3,6.2890487
1956,6.0,5.8,5.4,5.9,6.0,5.9,5.6992826
2005,5.7,7.2,6.7,5.7,5.8,6.4,7.0941944
2016,6.0,6.5,6.2,6.2,6.3,6.2,6.5864224
1969,5.6,5.8,5.8,5.8,5.8,5.8,5.7845163
1961,6.1,5.7,6.2,6.0,6.2,6.4,6.3444943
2019,5.6,5.8,5.1,6.0,5.9,5.9,5.7421556
1990,5.6,5.8,4.9,5.5,5.1,5.5,5.176793
2011,5.9,5.8,5.8,5.8,5.8,5.9,5.7917767
1947,6.0,5.8,5.8,5.4,6.3,5.9,5.8511157
2019,5.3,5.8,5.8,5.8,5.8,5.9,5.8001785
2006,6.0,5.8,5.8,5.8,5.8,6.3,5.819588
2017,5.8,6.3,6.3,6.0,6.0,5.2,5.901151
1999,5.6,5.8,6.8,5.9,5.8,5.7,5.9405036
1959,6.0,5.8,5.5,5.8,5.8,5.7,5.705424
2021,5.6,5.8,5.8,6.0,6.1,5.8,5.78349
1998,5.3,5.8,5.8,5.6,5.8,5.9,5.739199
1986,6.0,5.8,4.8,5.8,6.0,5.9,5.7881603
1993,5.6,5.8,5.5,5.3,5.2,5.7,5.4396386
2016,5.6,5.1,5.5,6.2,5.8,5.4,5.2899523
1954,6.2,5.4,5.9,6.4,6.0,6.2,6.322669
1934,6.0,5.8,5.8,5.8,5.9,5.9,5.793161
2015,6.0,5.8,5.8,6.0,5.9,5.9,5.7936525
2001,5.7,5.8,5.8,5.6,4.3,5.8,5.460408
1971,5.6,5.8,5.9,6.1,5.5,5.7,5.6005445
2009,6.0,7.1,6.8,6.3,6.8,5.5,7.019122
2016,5.8,6.7,6.7,6.7,6.7,6.7,6.7785172
2013,8.2,6.2,6.9,8.0,5.9,5.9,7.597281
1984,5.5,5.3,5.2,5.3,6.2,5.7,5.1431236
2016,5.7,4.4,4.9,5.3,4.1,3.2,3.4993312
1946,6.0,5.8,5.8,5.8,5.8,5.9,5.7856717
2015,6.2,5.2,6.9,6.4,6.9,6.9,6.865278
1967,5.9,5.4,5.0,5.6,5.8,4.4,4.226188
2011,5.9,5.8,5.8,5.8,5.9,5.8,5.790112
1943,6.0,5.8,5.8,6.2,5.8,5.8,5.8015165
2013,5.9,7.4,7.1,5.5,7.1,7.1,7.343799
2010,5.7,6.0,7.0,6.3,6.3,6.9,6.8544273
1981,6.3,6.3,5.5,5.3,5.6,6.0,5.7478523
1936,6.0,5.8,5.8,5.8,5.8,5.9,5.790787
1989,5.5,5.7,6.0,6.3,5.6,5.4,5.4327636
1999,6.0,5.8,5.7,5.8,5.8,5.4,5.793457
2005,6.0,5.8,5.8,6.0,5.9,5.9,5.8076773
2004,5.5,7.0,6.2,5.8,5.7,5.8,6.66328
2021,5.3,5.7,4.9,5.9,5.9,5.9,5.612913
1946,6.0,5.8,5.8,6.0,5.9,5.9,5.786134
2019,5.8,7.9,5.8,7.2,8.6,8.6,8.436556
1986,5.9,6.1,6.2,5.3,5.5,5.6,5.85113
1990,5.5,5.8,5.8,6.0,5.9,5.9,5.740109
1996,5.8,5.3,5.8,6.0,5.3,5.4,5.479481
2014,6.0,5.7,5.7,5.9,5.8,5.1,5.573249
1955,6.0,5.8,5.8,6.4,6.2,5.9,5.9105535
1966,6.6,5.1,6.3,6.3,6.4,6.2,6.8641047
1944,6.0,5.8,5.8,6.0,5.9,5.9,5.780634
